FIPS,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit
29205,0.0,0.0,0,0,0,0,0
29207,0.0,0.0,0,0,0,0,0
29209,0.0,0.0,0,0,0,0,0
29211,0.0,0.0,0,0,0,0,0
29213,0.0,0.0,0,0,0,0,0
29215,0.0,0.0,0,0,0,0,0
29217,0.0,0.0,0,0,0,0,0
29219,0.0,0.0,0,0,0,0,0
29221,0.0,0.0,0,0,0,0,0
29223,0.0,0.0,0,0,0,0,0
29225,0.0,0.0,0,0,0,0,0
29227,0.0,0.0,0,0,0,0,0
29229,0.0,0.0,0,0,0,0,0
29510,8.4,8.4,199125,4495,7,45,9
30001,0.0,0.0,0,0,0,0,0
30003,0.0,0.0,0,0,0,0,0
30005,0.0,0.0,0,0,0,0,1
30007,0.0,0.0,0,0,0,0,0
30009,0.0,0.0,0,0,0,0,1
30011,0.0,0.0,0,0,0,0,0
30013,0.0,0.0,0,0,0,0,0
30015,0.0,0.0,0,0,0,0,0
30017,0.0,0.0,0,0,0,0,0
30019,0.0,0.0,0,0,0,0,0
30021,0.0,0.0,0,0,0,0,0
30023,0.0,0.0,0,0,0,0,0
30025,0.0,0.0,0,0,0,0,0
30027,0.0,0.0,0,0,0,0,0
30029,0.1,0.1,0,2,0,0,0
30031,1.1,0.7,12265,55,2,5,0
30033,0.0,0.0,0,0,0,0,0
30035,0.6,0.3,0,13,0,0,0
30037,0.0,0.0,0,0,0,0,0
30039,0.0,0.0,0,0,0,0,0
30041,0.5,0.3,0,3,0,0,0
30043,0.0,0.0,0,0,0,0,0
30045,0.0,0.0,0,0,0,0,0
30047,0.0,0.0,0,0,0,0,0
30049,0.0,0.0,0,0,0,0,0
30051,0.0,0.0,0,0,0,0,0
30053,0.3,0.2,0,4,0,0,0
30055,0.0,0.0,0,0,0,0,0
30057,0.0,0.0,0,0,0,0,0
30059,0.0,0.0,0,0,0,0,0
30061,0.0,0.0,0,0,0,0,0
30063,3.5,2.4,26057,717,4,9,2
30065,0.0,0.0,0,0,0,0,0
30067,0.2,0.0,989,4,0,1,1
30069,0.0,0.0,0,0,0,0,0
30071,0.8,0.6,0,15,0,0,1
30073,0.0,0.0,0,0,0,0,0
30075,0.0,0.0,0,0,0,0,0
30077,0.0,0.0,0,0,0,0,0
30079,0.0,0.0,0,0,0,0,0
30081,0.0,0.0,0,0,0,0,0
30083,0.0,0.0,0,0,0,0,0
30085,0.4,0.3,0,4,0,0,1
30087,0.0,0.0,0,0,0,0,0
30089,0.0,0.0,0,0,0,0,0
30091,0.0,0.0,0,0,0,0,0
30093,2.5,1.4,9980,175,3,7,0
30095,0.0,0.0,0,0,0,0,2
30097,0.0,0.0,0,0,0,0,8
30099,0.0,0.0,0,0,0,0,0
30101,1.0,0.7,0,17,0,0,0
30103,0.0,0.0,0,0,0,0,0
30105,0.6,0.4,0,8,0,0,0
30107,0.0,0.0,0,0,0,0,1
30109,0.0,0.0,0,0,0,0,0
30111,2.6,1.5,37809,249,5,15,0
31001,0.4,0.3,0,2,0,0,0
31003,0.0,0.0,0,0,0,0,0
31005,0.0,0.0,0,0,0,0,0
31007,0.0,0.0,0,0,0,0,0
31009,0.0,0.0,0,0,0,0,0
31011,0.0,0.0,0,0,0,0,0
31013,0.0,0.0,0,0,0,0,0
31015,0.0,0.0,0,0,0,0,0
31017,0.0,0.0,0,0,0,0,0
31019,0.0,0.0,0,0,0,0,0
31021,0.0,0.0,0,0,0,0,0
31023,0.0,0.0,0,0,0,0,0
31025,0.0,0.0,0,0,0,0,0
31027,0.0,0.0,0,0,0,0,0
31029,0.0,0.0,0,0,0,0,0
31031,0.0,0.0,0,0,0,0,0
31033,0.0,0.0,0,0,0,0,0
31035,0.0,0.0,0,0,0,0,0
31037,0.0,0.0,0,0,0,0,0
31039,0.0,0.0,0,0,0,0,0
31041,0.0,0.0,0,0,0,0,0
31043,1.9,0.7,17683,101,1,9,0
31045,0.0,0.0,0,0,0,0,0
31047,0.0,0.0,0,0,0,0,0
31049,0.0,0.0,0,0,0,0,0
31051,0.0,0.0,0,0,0,0,0
31053,0.0,0.0,0,0,0,0,0
31055,4.1,3.4,63332,1232,3,14,1
31057,0.0,0.0,0,0,0,0,0
31059,0.0,0.0,0,0,0,0,0
31061,0.0,0.0,0,0,0,0,0
31063,0.0,0.0,0,0,0,0,0
31065,0.0,0.0,0,0,0,0,0
31067,0.0,0.0,0,0,0,0,0
31069,0.0,0.0,0,0,0,0,0
31071,0.0,0.0,0,0,0,0,0
31073,0.0,0.0,0,0,0,0,1
31075,0.0,0.0,0,0,0,0,0
31077,0.0,0.0,0,0,0,0,1
31079,0.0,0.0,0,0,0,0,0
31081,0.0,0.0,0,0,0,0,0
31083,0.0,0.0,0,0,0,0,0
31085,0.0,0.0,0,0,0,0,0
31087,0.0,0.0,0,0,0,0,0
31089,0.0,0.0,0,0,0,0,0
31091,0.0,0.0,0,0,0,0,1
31093,0.0,0.0,0,0,0,0,0
31095,0.0,0.0,0,0,0,0,0
31097,0.0,0.0,0,0,0,0,0
31099,0.0,0.0,0,0,0,0,0
31101,0.0,0.0,0,0,0,0,1
31103,0.0,0.0,0,0,0,0,0
31105,0.0,0.0,0,0,0,0,0
31107,0.0,0.0,0,0,0,0,0
31109,3.4,1.9,66512,352,3,21,1
31111,0.0,0.0,0,0,0,0,0
31113,0.0,0.0,0,0,0,0,0
31115,0.0,0.0,0,0,0,0,0
31117,0.0,0.0,0,0,0,0,0
31119,0.0,0.0,0,0,0,0,0
31121,0.0,0.0,0,0,0,0,0
31123,0.0,0.0,0,0,0,0,0
31125,0.0,0.0,0,0,0,0,0
31127,0.0,0.0,0,0,0,0,0
31129,0.0,0.0,0,0,0,0,0
31131,0.0,0.0,0,0,0,0,0
31133,0.0,0.0,0,0,0,0,0
31135,0.0,0.0,0,0,0,0,0
31137,0.5,0.3,0,3,0,0,0
31139,0.0,0.0,0,0,0,0,0
31141,0.0,0.0,0,0,0,0,0
31143,0.0,0.0,0,0,0,0,0
31145,0.5,0.3,0,2,0,0,0
31147,0.0,0.0,0,0,0,0,0
31149,0.0,0.0,0,0,0,0,0
31151,0.0,0.0,0,0,0,0,0
31153,0.3,0.2,6391,22,0,1,0
31155,0.0,0.0,0,0,0,0,0
31157,0.0,0.0,0,0,0,0,0
31159,0.0,0.0,0,0,0,0,0
31161,0.0,0.0,0,0,0,0,0
31163,0.0,0.0,0,0,0,0,0
31165,0.0,0.0,0,0,0,0,0
31167,0.0,0.0,0,0,0,0,0
31169,0.0,0.0,0,0,0,0,0
31171,0.0,0.0,0,0,0,0,0
31173,0.0,0.0,0,0,0,0,1
31175,0.0,0.0,0,0,0,0,0
31177,0.0,0.0,0,0,0,0,0
31179,0.0,0.0,0,0,0,0,0
31181,0.0,0.0,0,0,0,0,0
31183,0.0,0.0,0,0,0,0,0
31185,0.0,0.0,0,0,0,0,0
32001,0.0,0.0,0,0,0,0,0
32003,4.8,3.2,119359,1070,3,27,3
32005,0.8,0.4,2918,80,1,1,0
32007,0.1,0.1,0,1,0,0,15
32009,0.0,0.0,0,0,0,0,0
32011,0.0,0.0,0,0,0,0,9
32013,0.4,0.2,0,3,0,0,15
32015,0.0,0.0,0,0,0,0,11
32017,0.0,0.0,0,0,0,0,0
32019,0.0,0.0,0,0,0,0,0
32021,0.0,0.0,0,0,0,0,0
32023,0.0,0.0,0,0,0,0,1
32027,0.0,0.0,0,0,0,0,1
32029,0.0,0.0,0,0,0,0,1
32031,3.2,1.7,46685,730,3,11,2
32033,0.0,0.0,0,0,0,0,1
32510,2.7,0.3,14222,202,3,6,0
33001,0.0,0.0,0,0,0,0,0
33003,0.0,0.0,0,0,0,0,0
33005,0.7,0.3,3396,53,1,1,0
33007,0.0,0.0,0,0,0,0,0
33009,0.9,0.4,7941,155,2,3,1
33011,1.7,1.0,22804,129,2,6,0
33013,0.6,0.3,7141,37,1,2,0
33015,0.6,0.4,4269,58,0,2,0
33017,2.3,1.4,18568,389,2,12,2
33019,0.1,0.1,147,1,0,0,0
34001,3.8,2.9,27039,804,3,14,6
34003,6.4,5.9,251232,1552,7,37,15
34005,2.7,1.9,27142,271,2,10,3
34007,5.2,4.6,145662,930,4,28,7
34009,2.1,1.2,7277,206,1,7,2
34011,2.3,1.2,10664,354,2,11,1
34013,7.5,10.0,231451,3022,9,40,21
34015,2.8,1.5,35967,356,3,19,2
34017,9.1,19.1,1187924,4604,14,33,43
34019,0.7,0.4,6488,32,0,2,2
34021,4.6,3.9,58713,824,5,19,8
34023,4.1,3.0,58041,505,4,15,9
34025,3.3,2.4,19931,320,2,10,8
34027,2.7,1.9,37102,195,2,10,5
34029,1.6,0.8,13032,178,1,7,1
34031,6.0,5.6,153217,1317,6,38,9
34033,1.8,1.0,5664,150,1,6,1
34035,2.3,1.3,27474,224,3,8,5
34037,0.7,0.3,1548,49,1,1,1
34039,6.4,6.0,154307,1042,5,30,12
34041,1.5,0.7,5287,96,1,3,1
35001,4.5,2.9,105638,804,5,30,1
35003,0.0,0.0,0,0,0,0,0
35005,0.0,0.0,0,0,0,0,0
35006,0.0,0.0,0,0,0,0,0
35007,0.4,0.3,0,2,0,0,0
35009,0.0,0.0,0,0,0,0,0
35011,0.0,0.0,0,0,0,0,0
35013,1.8,0.9,20183,186,2,8,0
35015,0.8,0.0,2005,38,1,1,0
35017,0.0,0.0,0,0,0,0,0
35019,0.0,0.0,0,0,0,0,0
35021,0.0,0.0,0,0,0,0,0
35023,0.8,0.6,0,5,0,0,0
35025,0.0,0.0,0,0,0,0,0
35027,0.0,0.0,0,0,0,0,0
35028,0.6,0.3,10430,76,1,5,3
35029,0.3,0.2,0,2,0,0,0
35031,0.4,0.1,1095,18,1,1,0
35033,0.0,0.0,0,0,0,0,0
35035,0.0,0.0,0,0,0,0,0
35037,0.0,0.0,0,0,0,0,0
35039,1.5,0.5,8390,266,3,8,1
35041,0.0,0.0,0,0,0,0,0
35043,0.9,0.5,5330,49,1,3,1
35045,1.0,0.5,5557,63,2,3,0
35047,0.5,0.2,9121,15,0,2,0
35049,3.3,2.2,28389,538,5,12,1
35051,0.0,0.0,0,0,0,0,0
35053,0.0,0.0,0,0,0,0,0
35055,1.5,0.4,4195,311,3,6,0
35057,0.1,0.0,21,3,0,0,0
35059,0.0,0.0,0,0,0,0,0
35061,0.8,0.5,1005,30,1,1,0
36001,5.3,4.3,95883,2218,8,21,6
36003,0.1,0.0,248,4,0,0,0
36005,9.7,29.5,879842,12585,14,37,62
36007,2.9,1.8,40213,300,3,16,3
36009,0.0,0.0,2,1,0,0,0
36011,1.8,1.6,9721,186,2,12,1
36013,1.6,0.8,8911,108,3,6,0
36015,0.1,0.0,215,2,0,0,2
36017,0.0,0.0,0,0,0,0,0
36019,0.3,0.1,2,24,0,0,0
36021,0.3,0.2,21,8,0,0,2
36023,0.0,0.0,0,0,0,0,0
36025,0.0,0.0,7,2,0,0,1
36027,2.0,1.5,12202,196,2,5,5
36029,4.3,3.8,84023,892,4,23,3
36031,0.1,0.1,44,6,0,0,0
36033,0.0,0.0,0,0,0,0,0
36035,0.8,0.0,1943,35,1,1,0
36037,0.0,0.0,0,0,0,0,0
36039,0.0,0.0,0,0,0,0,1
36041,0.0,0.0,0,0,0,0,0
36043,0.1,0.0,875,9,0,0,1
36045,0.0,0.0,0,0,0,0,0
36047,9.7,34.5,1216216,12632,13,41,64
36049,0.0,0.0,0,0,0,0,0
36051,0.9,0.3,2329,85,2,2,0
36053,0.0,0.0,0,0,0,0,0
36055,3.5,2.3,87248,558,4,22,3
36057,0.4,0.1,1013,8,1,0,1
36059,5.9,5.5,139112,1101,5,28,17
36061,9.9,52.6,2599093,22918,41,50,63
36063,2.2,1.4,12564,218,1,6,0
36065,2.5,2.2,19992,279,3,8,1
36067,3.3,2.9,77703,417,4,24,3
36069,0.1,0.0,1452,5,0,0,0
36071,0.9,0.3,2620,82,1,2,5
36073,0.0,0.0,0,0,0,0,0
36075,0.3,0.1,8318,6,0,9,0
36077,0.0,0.0,0,0,0,0,2
36079,1.4,1.0,5075,142,1,3,8
36081,9.4,23.8,864524,8911,13,41,53
36083,3.5,2.2,38859,891,3,11,3
36085,8.6,12.3,257810,4786,13,35,30
36087,2.2,1.4,16449,198,2,7,9
36089,0.4,0.1,1241,19,1,1,0
36091,1.2,0.6,8415,200,1,3,0
36093,4.7,3.7,40791,1152,3,16,4
36095,0.0,0.0,0,0,0,0,1
36097,0.0,0.0,0,0,0,0,0
36099,0.0,0.0,1375,7,0,1,0
36101,1.1,0.0,3552,104,2,2,0
36103,3.8,1.7,61720,431,3,25,6
36105,0.5,0.0,1707,58,1,2,2
36107,0.1,0.0,866,4,0,0,0
36109,3.3,2.3,26787,995,8,23,6
36111,0.9,0.4,3070,84,2,2,2
36113,1.4,0.7,13808,164,3,6,0
36115,0.7,0.4,5854,43,0,2,0
36117,0.2,0.0,1472,4,0,0,0
36119,7.3,8.5,156477,3498,8,29,23
36121,0.3,0.1,366,13,0,0,0
36123,0.0,0.0,0,0,0,0,0
37001,0.3,0.1,2960,11,0,1,0
37003,0.3,0.0,646,17,0,0,0
37005,0.0,0.0,0,0,0,0,0
37007,0.0,0.0,0,0,0,0,0
37009,0.0,0.0,0,0,0,0,0
37011,0.0,0.0,0,0,0,0,0
37013,0.0,0.0,0,2,0,0,0
37015,0.0,0.0,0,0,0,0,0
37017,0.0,0.0,0,0,0,0,0
37019,0.3,0.1,317,16,0,1,0
37021,1.9,1.0,25108,302,2,8,0
37023,0.0,0.0,0,0,0,0,0
37025,1.4,0.7,10420,177,1,5,0
37027,0.0,0.0,0,0,0,0,0
37029,0.0,0.0,0,0,0,0,0
37031,0.0,0.0,0,1,0,0,0
37033,0.0,0.0,0,0,0,0,0
37035,0.8,0.3,7142,57,1,3,0
37037,0.1,0.0,2292,29,0,0,0
37039,0.0,0.0,0,0,0,0,0
37041,0.0,0.0,0,0,0,0,0
37043,0.0,0.0,0,0,0,0,0
37045,0.0,0.0,0,0,0,0,0
37047,0.0,0.0,0,0,0,0,0
37049,0.4,0.2,2550,22,1,1,0
37051,2.1,1.5,12792,307,2,6,0
37053,0.3,0.1,0,19,0,0,0
37055,0.1,0.0,0,4,0,0,0
37057,0.2,0.0,1050,8,0,0,0
37059,0.0,0.0,0,0,0,0,0
37061,0.0,0.0,0,0,0,0,0
37063,4.2,2.7,52817,1088,6,15,3
37065,1.0,0.6,5429,78,2,3,0
37067,2.2,1.3,43339,327,3,15,1
37069,0.0,0.0,0,0,0,0,0
37071,0.8,0.5,7351,58,1,4,0
37073,0.0,0.0,0,0,0,0,0
37075,0.0,0.0,0,0,0,0,0
37077,0.0,0.0,0,0,0,0,0
37079,0.0,0.0,0,0,0,0,0
37081,2.7,1.6,40046,416,3,12,1
37083,0.0,0.0,0,0,0,0,0
37085,0.0,0.0,0,0,0,0,0
37087,0.0,0.0,0,0,0,0,0
37089,0.1,0.0,1304,7,0,0,0
37091,0.0,0.0,0,0,0,0,0
37093,0.0,0.0,0,0,0,0,1
37095,0.3,0.2,0,29,0,0,1
37097,0.0,0.0,159,1,0,0,0
37099,0.0,0.0,0,0,0,0,0
37101,0.1,0.1,8427,7,0,2,0
37103,0.0,0.0,0,0,0,0,0
37105,0.0,0.0,0,0,0,0,0
37107,0.0,0.0,0,0,0,0,0
37109,0.0,0.0,0,0,0,0,0
37111,0.0,0.0,0,0,0,0,0
37113,0.0,0.0,0,0,0,0,0
37115,0.0,0.0,0,0,0,0,0
37117,0.0,0.0,0,0,0,0,0
37119,4.4,2.7,116365,1115,4,23,3
37121,0.0,0.0,0,0,0,0,0
37123,0.0,0.0,0,0,0,0,0
37125,0.1,0.0,0,0,0,0,0
37127,1.0,0.5,7454,73,1,5,0
37129,2.1,1.1,21099,212,3,8,1
37131,0.0,0.0,0,0,0,0,0
37133,0.8,0.4,3068,68,0,1,0
37135,3.5,2.2,45233,1191,7,15,7
37137,0.3,0.2,0,60,0,0,0
37139,0.0,0.0,0,0,0,0,0
37141,0.0,0.0,0,0,0,0,0
37143,0.0,0.0,0,0,0,0,0
37145,0.0,0.0,0,0,0,0,0
37147,1.3,0.6,13779,79,1,4,1
37149,0.0,0.0,0,0,0,0,0
37151,0.2,0.0,1371,11,0,0,0
37153,0.1,0.1,0,0,0,0,0
37155,0.0,0.0,0,0,0,0,0
37157,0.0,0.0,0,0,0,0,0
37159,0.8,0.5,4734,40,1,3,0
37161,0.0,0.0,0,0,0,0,0
37163,0.0,0.0,0,0,0,0,0
37165,0.0,0.0,0,0,0,0,0
37167,0.0,0.0,0,0,0,0,0
37169,0.1,0.0,6323,2,0,3,0
37171,0.1,0.0,3668,3,0,1,0
37173,0.0,0.0,0,0,0,0,0
37175,0.0,0.0,0,0,0,0,0
37177,0.0,0.0,0,0,0,0,0
37179,0.1,0.0,32,4,0,0,0
37181,0.0,0.0,0,0,0,0,0
37183,2.8,1.8,74970,742,5,18,1
37185,0.0,0.0,0,0,0,0,0
37187,0.0,0.0,0,0,0,0,0
37189,0.0,0.0,0,0,0,0,2
37191,0.8,0.4,4611,57,1,3,0
37193,0.0,0.0,0,0,0,0,0
37195,0.2,0.0,0,0,0,0,0
37197,0.0,0.0,0,0,0,0,0
37199,0.0,0.0,0,0,0,0,0
38001,0.0,0.0,0,0,0,0,0
38003,0.0,0.0,0,0,0,0,1
38005,0.0,0.0,0,0,0,0,0
38007,0.0,0.0,0,0,0,0,2
38009,0.0,0.0,0,0,0,0,0
38011,0.0,0.0,0,0,0,0,0
38013,0.0,0.0,0,0,0,0,0
38015,2.6,1.4,33499,198,4,11,0
38017,3.2,1.9,42957,409,3,10,0
38019,0.0,0.0,0,0,0,0,0
38021,0.0,0.0,0,0,0,0,0
38023,0.0,0.0,0,0,0,0,0
38025,0.0,0.0,0,0,0,0,0
38027,0.0,0.0,0,0,0,0,0
38029,0.0,0.0,0,0,0,0,0
38031,0.0,0.0,0,0,0,0,0
38033,0.0,0.0,0,0,0,0,0
38035,3.3,2.1,20634,336,5,8,0
38037,0.0,0.0,0,0,0,0,0
38039,0.0,0.0,0,0,0,0,0
38041,0.0,0.0,0,0,0,0,0
38043,0.0,0.0,0,0,0,0,0
38045,0.0,0.0,0,0,0,0,0
38047,0.0,0.0,0,0,0,0,0
38049,0.0,0.0,0,0,0,0,0
38051,0.0,0.0,0,0,0,0,0
38053,0.0,0.0,0,0,0,0,0
38055,0.0,0.0,0,0,0,0,0
38057,0.0,0.0,0,0,0,0,0
38059,1.5,0.7,17488,58,2,8,0
38061,0.3,0.2,0,0,0,0,0
38063,0.0,0.0,0,0,0,0,0
38065,0.0,0.0,0,0,0,0,0
38067,0.0,0.0,0,0,0,0,0
38069,0.8,0.6,0,0,0,0,0
38071,0.7,0.5,0,0,0,0,0
38073,0.0,0.0,0,0,0,0,0
38075,0.0,0.0,0,0,0,0,0
38077,0.0,0.0,0,0,0,0,0
38079,0.0,0.0,0,0,0,0,0
38081,0.0,0.0,0,0,0,0,0
38083,0.0,0.0,0,0,0,0,0
38085,0.0,0.0,0,0,0,0,0
38087,0.0,0.0,0,0,0,0,1
38089,0.0,0.0,0,0,0,0,0
38091,0.0,0.0,0,0,0,0,0
38093,0.0,0.0,0,0,0,0,0
38095,0.0,0.0,0,0,0,0,0
38097,0.0,0.0,0,0,0,0,0
38099,0.0,0.0,0,0,0,0,0
38101,0.3,0.2,0,0,0,0,0
38103,0.0,0.0,0,0,0,0,0
38105,0.3,0.2,0,0,0,0,0
39001,0.0,0.0,0,0,0,0,0
39003,1.3,0.7,10061,61,2,5,0
39005,0.0,0.0,0,0,0,0,0
39007,0.0,0.0,0,0,0,0,0
39009,1.7,1.0,5966,273,2,3,0
39011,0.0,0.0,0,0,0,0,0
39013,0.7,0.3,4862,45,1,3,0
39015,0.0,0.0,0,0,0,0,0
39017,1.2,0.4,7885,102,2,4,0
39019,0.0,0.0,0,0,0,0,0
39021,0.0,0.0,0,0,0,0,0
39023,0.9,0.5,3658,55,1,2,0
39025,0.1,0.1,343,3,0,0,0
39027,0.0,0.0,0,0,0,0,0
39029,0.0,0.0,130,6,0,0,0
39031,0.0,0.0,0,0,0,0,0
39033,0.0,0.0,0,0,0,0,0
39035,7.0,5.1,110142,4229,4,28,5
39037,0.0,0.0,0,0,0,0,0
39039,0.0,0.0,0,0,0,0,0
39041,0.8,0.4,8580,80,1,2,0
39043,0.3,0.2,0,3,0,0,0
39045,0.0,0.0,0,0,0,0,0
39047,0.0,0.0,0,0,0,0,0
39049,4.4,3.1,107604,1055,3,21,2
39051,0.0,0.0,0,0,0,0,0
39053,0.0,0.0,0,0,0,0,0
39055,0.0,0.0,0,0,0,0,0
39057,0.4,0.2,6436,44,0,2,0
39059,0.6,0.3,3550,30,1,2,0
39061,4.5,3.5,130033,1019,5,35,3
39063,0.0,0.0,0,0,0,0,0
39065,0.0,0.0,0,0,0,0,0
39067,0.0,0.0,0,0,0,0,0
39069,0.0,0.0,0,0,0,0,0
39071,0.0,0.0,0,0,0,0,0
39073,0.0,0.0,0,0,0,0,0
39075,0.0,0.0,0,0,0,0,0
39077,0.0,0.0,0,0,0,0,0
39079,0.0,0.0,0,0,0,0,0
39081,0.2,0.1,503,6,0,0,0
39083,0.0,0.0,0,0,0,0,0
39085,2.2,1.1,36422,262,2,11,0
39087,0.6,0.2,9120,20,1,3,0
39089,0.1,0.1,747,24,0,0,0
39091,0.0,0.0,0,0,0,0,0
39093,0.6,0.3,2620,30,1,1,0
39095,3.0,1.6,55292,346,3,25,1
39097,0.0,0.0,0,0,0,0,0
39099,2.2,1.2,28270,155,2,18,1
39101,0.0,0.0,0,0,0,0,0
39103,0.3,0.1,1348,15,0,1,0
39105,0.0,0.0,0,0,0,0,0
39107,0.0,0.0,0,0,0,0,0
39109,0.0,0.0,0,0,0,0,0
39111,0.0,0.0,0,0,0,0,1
39113,4.4,2.9,70677,760,4,28,2
39115,0.0,0.0,0,0,0,0,0
39117,0.0,0.0,0,0,0,0,1
39119,1.0,0.5,4471,73,1,2,0
